match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,2.2,Gujarat Giants,Mumbai Indians,S Meghana,H Deol,NR Sciver,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,2.3,Gujarat Giants,Mumbai Indians,S Meghana,H Deol,NR Sciver,2,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,2.4,Gujarat Giants,Mumbai Indians,S Meghana,H Deol,NR Sciver,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,2.5,Gujarat Giants,Mumbai Indians,S Meghana,H Deol,NR Sciver,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,2.6,Gujarat Giants,Mumbai Indians,S Meghana,H Deol,NR Sciver,4,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,3.1,Gujarat Giants,Mumbai Indians,H Deol,S Meghana,S Ishaque,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,3.2,Gujarat Giants,Mumbai Indians,H Deol,S Meghana,S Ishaque,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,3.3,Gujarat Giants,Mumbai Indians,H Deol,S Meghana,S Ishaque,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,3.4,Gujarat Giants,Mumbai Indians,S Meghana,H Deol,S Ishaque,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,3.5,Gujarat Giants,Mumbai Indians,H Deol,S Meghana,S Ishaque,4,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,3.6,Gujarat Giants,Mumbai Indians,H Deol,S Meghana,S Ishaque,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,4.1,Gujarat Giants,Mumbai Indians,S Meghana,H Deol,IECM Wong,0,1,1.0,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,4.2,Gujarat Giants,Mumbai Indians,S Meghana,H Deol,IECM Wong,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,4.3,Gujarat Giants,Mumbai Indians,H Deol,S Meghana,IECM Wong,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,4.4,Gujarat Giants,Mumbai Indians,H Deol,S Meghana,IECM Wong,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,4.5,Gujarat Giants,Mumbai Indians,H Deol,S Meghana,IECM Wong,4,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,4.6,Gujarat Giants,Mumbai Indians,H Deol,S Meghana,IECM Wong,4,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,4.7,Gujarat Giants,Mumbai Indians,H Deol,S Meghana,IECM Wong,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,5.1,Gujarat Giants,Mumbai Indians,S Meghana,H Deol,HK Matthews,0,1,1.0,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,5.2,Gujarat Giants,Mumbai Indians,S Meghana,H Deol,HK Matthews,4,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,5.3,Gujarat Giants,Mumbai Indians,S Meghana,H Deol,HK Matthews,0,0,,,,,,caught,S Meghana,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,5.4,Gujarat Giants,Mumbai Indians,A Sutherland,H Deol,HK Matthews,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,5.5,Gujarat Giants,Mumbai Indians,A Sutherland,H Deol,HK Matthews,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,5.6,Gujarat Giants,Mumbai Indians,A Sutherland,H Deol,HK Matthews,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,5.7,Gujarat Giants,Mumbai Indians,A Sutherland,H Deol,HK Matthews,0,0,,,,,,lbw,A Sutherland,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,6.1,Gujarat Giants,Mumbai Indians,H Deol,A Gardner,AC Kerr,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,6.2,Gujarat Giants,Mumbai Indians,H Deol,A Gardner,AC Kerr,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,6.3,Gujarat Giants,Mumbai Indians,A Gardner,H Deol,AC Kerr,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,6.4,Gujarat Giants,Mumbai Indians,A Gardner,H Deol,AC Kerr,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,6.5,Gujarat Giants,Mumbai Indians,H Deol,A Gardner,AC Kerr,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,6.6,Gujarat Giants,Mumbai Indians,A Gardner,H Deol,AC Kerr,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,7.1,Gujarat Giants,Mumbai Indians,H Deol,A Gardner,HK Matthews,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,7.2,Gujarat Giants,Mumbai Indians,A Gardner,H Deol,HK Matthews,4,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,7.3,Gujarat Giants,Mumbai Indians,A Gardner,H Deol,HK Matthews,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,7.4,Gujarat Giants,Mumbai Indians,H Deol,A Gardner,HK Matthews,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,7.5,Gujarat Giants,Mumbai Indians,A Gardner,H Deol,HK Matthews,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,7.6,Gujarat Giants,Mumbai Indians,H Deol,A Gardner,HK Matthews,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,8.1,Gujarat Giants,Mumbai Indians,H Deol,A Gardner,IECM Wong,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,8.2,Gujarat Giants,Mumbai Indians,H Deol,A Gardner,IECM Wong,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,8.3,Gujarat Giants,Mumbai Indians,A Gardner,H Deol,IECM Wong,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,8.4,Gujarat Giants,Mumbai Indians,A Gardner,H Deol,IECM Wong,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,8.5,Gujarat Giants,Mumbai Indians,A Gardner,H Deol,IECM Wong,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,8.6,Gujarat Giants,Mumbai Indians,H Deol,A Gardner,IECM Wong,0,0,,,,,,lbw,H Deol,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,9.1,Gujarat Giants,Mumbai Indians,A Gardner,D Hemalatha,AC Kerr,0,0,,,,,,caught,A Gardner,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,9.2,Gujarat Giants,Mumbai Indians,Sneh Rana,D Hemalatha,AC Kerr,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,9.3,Gujarat Giants,Mumbai Indians,Sneh Rana,D Hemalatha,AC Kerr,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,9.4,Gujarat Giants,Mumbai Indians,Sneh Rana,D Hemalatha,AC Kerr,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,9.5,Gujarat Giants,Mumbai Indians,Sneh Rana,D Hemalatha,AC Kerr,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,9.6,Gujarat Giants,Mumbai Indians,D Hemalatha,Sneh Rana,AC Kerr,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,10.1,Gujarat Giants,Mumbai Indians,Sneh Rana,D Hemalatha,AB Kaur,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,10.2,Gujarat Giants,Mumbai Indians,Sneh Rana,D Hemalatha,AB Kaur,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,10.3,Gujarat Giants,Mumbai Indians,Sneh Rana,D Hemalatha,AB Kaur,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,10.4,Gujarat Giants,Mumbai Indians,D Hemalatha,Sneh Rana,AB Kaur,4,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,10.5,Gujarat Giants,Mumbai Indians,D Hemalatha,Sneh Rana,AB Kaur,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,10.6,Gujarat Giants,Mumbai Indians,D Hemalatha,Sneh Rana,AB Kaur,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,11.1,Gujarat Giants,Mumbai Indians,D Hemalatha,Sneh Rana,AC Kerr,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,11.2,Gujarat Giants,Mumbai Indians,Sneh Rana,D Hemalatha,AC Kerr,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,11.3,Gujarat Giants,Mumbai Indians,D Hemalatha,Sneh Rana,AC Kerr,0,0,,,,,,caught,D Hemalatha,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,11.4,Gujarat Giants,Mumbai Indians,S Verma,Sneh Rana,AC Kerr,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,11.5,Gujarat Giants,Mumbai Indians,Sneh Rana,S Verma,AC Kerr,4,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,11.6,Gujarat Giants,Mumbai Indians,Sneh Rana,S Verma,AC Kerr,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,12.1,Gujarat Giants,Mumbai Indians,S Verma,Sneh Rana,S Ishaque,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,12.2,Gujarat Giants,Mumbai Indians,S Verma,Sneh Rana,S Ishaque,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,12.3,Gujarat Giants,Mumbai Indians,Sneh Rana,S Verma,S Ishaque,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,12.4,Gujarat Giants,Mumbai Indians,Sneh Rana,S Verma,S Ishaque,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,12.5,Gujarat Giants,Mumbai Indians,S Verma,Sneh Rana,S Ishaque,4,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,12.6,Gujarat Giants,Mumbai Indians,S Verma,Sneh Rana,S Ishaque,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,13.1,Gujarat Giants,Mumbai Indians,S Verma,Sneh Rana,HK Matthews,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,13.2,Gujarat Giants,Mumbai Indians,Sneh Rana,S Verma,HK Matthews,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,13.3,Gujarat Giants,Mumbai Indians,S Verma,Sneh Rana,HK Matthews,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,13.4,Gujarat Giants,Mumbai Indians,Sneh Rana,S Verma,HK Matthews,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,13.5,Gujarat Giants,Mumbai Indians,S Verma,Sneh Rana,HK Matthews,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,13.6,Gujarat Giants,Mumbai Indians,Sneh Rana,S Verma,HK Matthews,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,14.1,Gujarat Giants,Mumbai Indians,Sneh Rana,S Verma,NR Sciver,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,14.2,Gujarat Giants,Mumbai Indians,S Verma,Sneh Rana,NR Sciver,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,14.3,Gujarat Giants,Mumbai Indians,Sneh Rana,S Verma,NR Sciver,4,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,14.4,Gujarat Giants,Mumbai Indians,Sneh Rana,S Verma,NR Sciver,4,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,14.5,Gujarat Giants,Mumbai Indians,Sneh Rana,S Verma,NR Sciver,0,0,,,,,,lbw,Sneh Rana,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,14.6,Gujarat Giants,Mumbai Indians,KJ Garth,S Verma,NR Sciver,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,15.1,Gujarat Giants,Mumbai Indians,KJ Garth,S Verma,AC Kerr,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,15.2,Gujarat Giants,Mumbai Indians,KJ Garth,S Verma,AC Kerr,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,15.3,Gujarat Giants,Mumbai Indians,S Verma,KJ Garth,AC Kerr,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,15.4,Gujarat Giants,Mumbai Indians,KJ Garth,S Verma,AC Kerr,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,15.5,Gujarat Giants,Mumbai Indians,KJ Garth,S Verma,AC Kerr,4,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,15.6,Gujarat Giants,Mumbai Indians,KJ Garth,S Verma,AC Kerr,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,16.1,Gujarat Giants,Mumbai Indians,KJ Garth,S Verma,NR Sciver,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,16.2,Gujarat Giants,Mumbai Indians,S Verma,KJ Garth,NR Sciver,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,16.3,Gujarat Giants,Mumbai Indians,KJ Garth,S Verma,NR Sciver,0,0,,,,,,caught,KJ Garth,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,16.4,Gujarat Giants,Mumbai Indians,TP Kanwar,S Verma,NR Sciver,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,16.5,Gujarat Giants,Mumbai Indians,TP Kanwar,S Verma,NR Sciver,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,16.6,Gujarat Giants,Mumbai Indians,TP Kanwar,S Verma,NR Sciver,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,17.1,Gujarat Giants,Mumbai Indians,S Verma,TP Kanwar,HK Matthews,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,17.2,Gujarat Giants,Mumbai Indians,S Verma,TP Kanwar,HK Matthews,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,17.3,Gujarat Giants,Mumbai Indians,TP Kanwar,S Verma,HK Matthews,0,0,,,,,,caught,TP Kanwar,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,17.4,Gujarat Giants,Mumbai Indians,M Joshi,S Verma,HK Matthews,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,17.5,Gujarat Giants,Mumbai Indians,M Joshi,S Verma,HK Matthews,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,17.6,Gujarat Giants,Mumbai Indians,S Verma,M Joshi,HK Matthews,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,18.1,Gujarat Giants,Mumbai Indians,S Verma,M Joshi,IECM Wong,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,18.2,Gujarat Giants,Mumbai Indians,M Joshi,S Verma,IECM Wong,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,18.3,Gujarat Giants,Mumbai Indians,M Joshi,S Verma,IECM Wong,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,18.4,Gujarat Giants,Mumbai Indians,S Verma,M Joshi,IECM Wong,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,18.5,Gujarat Giants,Mumbai Indians,M Joshi,S Verma,IECM Wong,4,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,18.6,Gujarat Giants,Mumbai Indians,M Joshi,S Verma,IECM Wong,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,19.1,Gujarat Giants,Mumbai Indians,S Verma,M Joshi,S Ishaque,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,19.2,Gujarat Giants,Mumbai Indians,S Verma,M Joshi,S Ishaque,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,19.3,Gujarat Giants,Mumbai Indians,M Joshi,S Verma,S Ishaque,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,19.4,Gujarat Giants,Mumbai Indians,M Joshi,S Verma,S Ishaque,0,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,19.5,Gujarat Giants,Mumbai Indians,M Joshi,S Verma,S Ishaque,1,0,,,,,,,,,
1358940,2023,2023-03-14,"Brabourne Stadium, Mumbai",2,19.6,Gujarat Giants,Mumbai Indians,S Verma,M Joshi,S Ishaque,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,0.1,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Kapp,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,0.2,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Kapp,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,0.3,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Kapp,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,0.4,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Kapp,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,0.5,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Kapp,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,0.6,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Kapp,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,1.1,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,A Capsey,4,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,1.2,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,A Capsey,1,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,1.3,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,A Capsey,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,1.4,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,A Capsey,1,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,1.5,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,A Capsey,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,1.6,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,A Capsey,1,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,2.1,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,M Kapp,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,2.2,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,M Kapp,4,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,2.3,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,M Kapp,1,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,2.4,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Kapp,4,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,2.5,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Kapp,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,2.6,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Kapp,1,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,3.1,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,A Capsey,1,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,3.2,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,A Capsey,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,3.3,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,A Capsey,4,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,3.4,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,A Capsey,1,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,3.5,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,A Capsey,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,3.6,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,A Capsey,1,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,4.1,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,S Pandey,0,0,,,,,,caught,S Mandhana,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,4.2,Royal Challengers Bangalore,Delhi Capitals,EA Perry,SFM Devine,S Pandey,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,4.3,Royal Challengers Bangalore,Delhi Capitals,EA Perry,SFM Devine,S Pandey,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,4.4,Royal Challengers Bangalore,Delhi Capitals,EA Perry,SFM Devine,S Pandey,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,4.5,Royal Challengers Bangalore,Delhi Capitals,EA Perry,SFM Devine,S Pandey,4,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,4.6,Royal Challengers Bangalore,Delhi Capitals,EA Perry,SFM Devine,S Pandey,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,5.1,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,EA Perry,JL Jonassen,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,5.2,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,EA Perry,JL Jonassen,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,5.3,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,EA Perry,JL Jonassen,1,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,5.4,Royal Challengers Bangalore,Delhi Capitals,EA Perry,SFM Devine,JL Jonassen,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,5.5,Royal Challengers Bangalore,Delhi Capitals,EA Perry,SFM Devine,JL Jonassen,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,5.6,Royal Challengers Bangalore,Delhi Capitals,EA Perry,SFM Devine,JL Jonassen,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,6.1,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,EA Perry,RP Yadav,1,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,6.2,Royal Challengers Bangalore,Delhi Capitals,EA Perry,SFM Devine,RP Yadav,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,6.3,Royal Challengers Bangalore,Delhi Capitals,EA Perry,SFM Devine,RP Yadav,4,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,6.4,Royal Challengers Bangalore,Delhi Capitals,EA Perry,SFM Devine,RP Yadav,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,6.5,Royal Challengers Bangalore,Delhi Capitals,EA Perry,SFM Devine,RP Yadav,1,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,6.6,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,EA Perry,RP Yadav,1,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,7.1,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,EA Perry,TG Norris,0,0,,,,,,,,,
1358939,2023,2023-03-13,"Dr DY Patil Sports Academy, Mumbai",1,7.2,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,EA Perry,TG Norris,1,0,,,,,,,,,
